,unique_identifier,PaperId,Doi
3311,10.1177/0145445506295056,2115779009,10.1177/0145445506295056
3312,10.1177/0265407515599677,2247934975,10.1177/0265407515599677
3313,10.1177/0266242610373687,2169032250,10.1177/0266242610373687
3314,10.1177/0275074008316557,2032401446,10.1177/0275074008316557
3315,10.1177/0300060514527910,2331318570,10.1177/0300060514527910
3316,10.1177/0300060514533525,2157175832,10.1177/0300060514533525
3317,10.1177/0892705703016002869,2026568377,10.1177/0892705703016002869
3318,10.1177/0898264305280998,2029167045,10.1177/0898264305280998
3319,10.1177/0898264305285653,2169140938,10.1177/0898264305285653
3320,10.1177/0956247811398589,1969627546,10.1177/0956247811398589
3321,10.1177/107808747601200101,1970784947,10.1177/107808747601200101
3322,10.1177/1178638817710666,2619065374,10.1177/1178638817710666
3323,10.1177/1362480618811693,2899859018,10.1177/1362480618811693
3324,10.1177/1468794117746085,2770398942,10.1177/1468794117746085
3325,10.1177/1470320313510584,2160407413,10.1177/1470320313510584
3326,10.1177/1470320315576257,2132997207,10.1177/1470320315576257
3327,10.1177/1524839916647331,2407214087,10.1177/1524839916647331
3328,10.1177/1527476414566285,2056799330,10.1177/1527476414566285
3329,10.1177/1534735416642863,2345520026,10.1177/1534735416642863
3330,10.1177/1933719118786453,2877698781,10.1177/1933719118786453
3331,10.1177/2041669516685722,2575677012,10.1177/2041669516685722
3332,10.1177/2158244012471957,1983176519,10.1177/2158244012471957
3333,10.1177/2158244014538261,2173857772,10.1177/2158244014538261
3334,10.1177/2158244015571637,2142376501,10.1177/2158244015571637
3335,10.1177/2158244017692016,2597778752,10.1177/2158244017692016
3336,10.1177/2158244017702198,2606439011,10.1177/2158244017702198
3337,10.1177/2158244017704023,2608148598,10.1177/2158244017704023
3338,10.1177/2347798917711073,2738041353,10.1177/2347798917711073
3339,10.1525/sop.2007.50.1.53,2161374956,10.1525/sop.2007.50.1.53
3340,10.2466/PR0.102.3.779-790,,
3341,10.1177/0011128707311644,2131764273,10.1177/0011128707311644
3342,10.1177/0011128713480656,2100063221,10.1177/0011128713480656
3343,10.1177/0020872806057084,2020839080,10.1177/0020872806057084
3344,10.1177/0020872817731142,2754144548,10.1177/0020872817731142
3345,10.1177/002204260503500402,2100117485,10.1177/002204260503500402
3346,10.1177/0022146511418236,2160782580,10.1177/0022146511418236
3347,10.1177/0022427814529976,2145367320,10.1177/0022427814529976
3348,10.1177/0040563915619984,2471635356,10.1177/0040563915619984
3349,10.1177/0044118X13502365,2032741434,10.1177/0044118X13502365
3350,10.1177/0049124104269622,2070224464,10.1177/0049124104269622
3351,10.1177/0146167217744195,2772920721,10.1177/0146167217744195
3352,10.1177/0194599813491070,2073494553,10.1177/0194599813491070
3353,10.1177/0263276413500078,2137223772,10.1177/0263276413500078
3354,10.1177/0272431615577204,2322892690,10.1177/0272431615577204
3355,10.1177/0300060516667118,2554409874,10.1177/0300060516667118
3356,10.1177/0306624X16628237,2313973242,10.1177/0306624X16628237
3357,10.1177/0731684415573814,2103094764,10.1177/0731684415573814
3358,10.1177/0886260510362886,2076114625,10.1177/0886260510362886
3359,10.1177/0887403405280944,2045031318,10.1177/0887403405280944
3360,10.1177/1049909115593938,2340886687,10.1177/1049909115593938
3361,10.1177/1057083710397592,2004779793,10.1177/1057083710397592
3362,10.1177/1088767905283640,2133957309,10.1177/1088767905283640
3363,10.1177/1362480618779404,2808786717,10.1177/1362480618779404
3364,10.1177/140349488901700103,2127936316,10.1177/140349488901700103
3365,10.1177/1468796817739328,2767533019,10.1177/1468796817739328
3366,10.1177/1468798407087161,1993293682,10.1177/1468798407087161
3367,10.1177/147470490700500302,2098983213,10.1177/147470490700500302
3368,10.1177/147470491401200405,2137071943,10.1177/147470491401200405
3369,10.1177/1476127018755320,2786150390,10.1177/1476127018755320
3370,10.1177/1532673X04270517,2006555476,10.1177/1532673X04270517
3371,10.1177/1532673X7800600402,2005518013,10.1177/1532673X7800600402
3372,10.1177/1534735416639716,2345993726,10.1177/1534735416639716
3373,10.1177/1541204014547589,2313004886,10.1177/1541204014547589
3374,10.1177/1746197917734542,2766035330,10.1177/1746197917734542
3375,10.1177/193229680900300317,2000987684,10.1177/193229680900300317
3376,10.1177/1948550617693058,2611463052,10.1177/1948550617693058
3377,10.1177/2158244013510304,2180775291,10.1177/2158244013510304
3378,10.1177/2158244013518924,2128332150,10.1177/2158244013518924
3379,10.1177/2158244016629524,2372583023,10.1177/2158244016629524
3380,10.1345/aph.1L606,2129951837,10.1345/aph.1L606
3381,10.1509/jppm.15.116,2734587367,10.1509/jppm.15.116
3382,10.3102/00346543075002247,2168139411,10.3102/00346543075002247
3383,10.3102/10769986030002169,2049618894,10.3102/10769986030002169
3384,10.3818/JRP.5.1.2003.37,2159690968,10.3818/JRP.5.1.2003.37
3385,10.4137/BCBCR.S12780,2048601386,10.4137/BCBCR.S12780
3386,10.5367/te.2012.0126,1986210549,10.5367/te.2012.0126
3387,bbk-135,,
3388,bbk-291,,
3389,10.1057/palgrave.jmm.5050100,1481508160,10.1057/palgrave.jmm.5050100
3390,10.1177/0002764212465616,2079149706,10.1177/0002764212465616
3391,10.1177/0004865817701530,2605963096,10.1177/0004865817701530
3392,10.1177/0022002702046004004,2139266358,10.1177/0022002702046004004
3393,10.1177/0022219417718197,2738348933,10.1177/0022219417718197
3394,10.1177/0046958016645000,2380594038,10.1177/0046958016645000
3395,10.1177/0148607114550317,2003280740,10.1177/0148607114550317
3396,10.1177/0300060514534645,2121339180,10.1177/0300060514534645
3397,10.1177/0300060516672370,2553364121,10.1177/0300060516672370
3398,10.1177/0306624X17740557,2767873499,10.1177/0306624X17740557
3399,10.1177/0829573507301040,1997727818,10.1177/0829573507301040
3400,10.1177/0896920515569084,1988228986,10.1177/0896920515569084
3401,10.1177/0956462412472312,2050950479,10.1177/0956462412472312
3402,10.1177/0961203314555537,2158342089,10.1177/0961203314555537
3403,10.1177/1046878107308059,2101291816,10.1177/1046878107308059
3404,10.1177/1088767903256528,2032689239,10.1177/1088767903256528
3405,10.1177/1363459309353292,2115785118,10.1177/1363459309353292
3406,10.1177/1363459314530740,2031831939,10.1177/1363459314530740
3407,10.1177/1403494817701012,2752228868,10.1177/1403494817701012
3408,10.1177/1469540513493204,2333369273,10.1177/1469540513493204
3409,10.1177/1525740108321448,2099209786,10.1177/1525740108321448
3410,10.1177/1536504212446459,2059238302,10.1177/1536504212446459
3411,10.1177/1538192710370899,2166835280,10.1177/1538192710370899
3412,10.1177/1741659013475462,2138315442,10.1177/1741659013475462
3413,10.1177/1748895812447084,2171411747,10.1177/1748895812447084
3414,10.1177/1948550617731501,2761801162,10.1177/1948550617731501
3415,10.1177/2053951716679677,2557799658,10.1177/2053951716679677
3416,10.1177/2053951716684143,2575619994,10.1177/2053951716684143
3417,10.1177/2150131912439893,2312449795,10.1177/2150131912439893
3418,10.1177/2153368716648002,2397610525,10.1177/2153368716648002
3419,10.1177/2158244013504934,2123431679,10.1177/2158244013504934
3420,10.1177/2158244014559017,2170649062,10.1177/2158244014559017
3421,10.1177/2158244015592019,2194836315,10.1177/2158244015592019
3422,10.1177/2158244015602751,2353553133,10.1177/2158244015602751
3423,10.1177/2158244016633730,2292484267,10.1177/2158244016633730
3424,10.1177/2158244017697156,2610128711,10.1177/2158244017697156
3425,10.1177/2158244018774379,2801097431,10.1177/2158244018774379
3426,10.1345/aph.1M481,2152051934,10.1345/aph.1M481
3427,10.2217/WHE.10.43,,
3428,10.4278/0890-1171-20.3.179,2173695088,10.4278/0890-1171-20.3.179
3429,bbk-323,,
3430,10.1177/0021934702250024,2071670150,10.1177/0021934702250024
3431,10.1177/0021989410376219,2053071727,10.1177/0021989410376219
3432,10.1177/0044118X09351284,2104552949,10.1177/0044118X09351284
3433,10.1177/0093650212446332,1995712536,10.1177/0093650212446332
3434,10.1177/0093854814544318,2015059757,10.1177/0093854814544318
3435,10.1177/0143034306062815,2068412647,10.1177/0143034306062815
3436,10.1177/0170840611410825,2068362345,10.1177/0170840611410825
3437,10.1177/0300060515593229,2525923349,10.1177/0300060515593229
3438,10.1177/0300060517698618,2603965883,10.1177/0300060517698618
3439,10.1177/0300985815588778,2135067126,10.1177/0300985815588778
3440,10.1177/056943451506000209,97475159,10.1177/056943451506000209
3441,10.1177/070674371005500307,1565526782,10.1177/070674371005500307
3442,10.1177/073168449501400904,2174469727,10.1177/073168449501400904
3443,10.1177/0734016812450025,2145777110,10.1177/0734016812450025
3444,10.1177/0886260508323661,2140021468,10.1177/0886260508323661
3445,10.1177/0886260516662305,2518205714,10.1177/0886260516662305
3446,10.1177/0886260517692334,2591389042,10.1177/0886260517692334
3447,10.1177/0886260517724255,2748009086,10.1177/0886260517724255
3448,10.1177/0890334412464695,2104627282,10.1177/0890334412464695
3449,10.1177/0898264315569453,2115155351,10.1177/0898264315569453
3450,10.1177/0962280215588224,872890114,10.1177/0962280215588224
3451,10.1177/1043986212471178,2319504960,10.1177/1043986212471178
3452,10.1177/1049732309349809,2158328669,10.1177/1049732309349809
3453,10.1177/1076217512474982,2120067092,10.1177/1076217512474982
3454,10.1177/1076217514556533,2089477248,10.1177/1076217514556533
3455,10.1177/109634809401800202,2801277014,10.1177/109634809401800202
3456,10.1177/1098611103254316,2011845552,10.1177/1098611103254316
3457,10.1177/1354067X15621483,2405982138,10.1177/1354067X15621483
3458,10.1177/1359105316628746,2322937861,10.1177/1359105316628746
3459,10.1177/1362480610391527,2064444643,10.1177/1362480610391527
3460,10.1177/1363459316649764,2404413545,10.1177/1363459316649764
3461,10.1177/1465116511418016,2111093230,10.1177/1465116511418016
3462,10.1177/1465750317741879,2768300407,10.1177/1465750317741879
3463,10.1177/1471301216682880,2560219282,10.1177/1471301216682880
3464,10.1177/1471301218797240,2890407264,10.1177/1471301218797240
3465,10.1177/1478929916664358,2473824297,10.1177/1478929916664358
3466,10.1177/1532708603262720,2108371128,10.1177/1532708603262720
3467,10.1177/178359170600100205,1527125343,10.1177/178359170600100205
3468,10.1177/1932202X14527952,2015434151,10.1177/1932202X14527952
3469,10.1177/2053168016644464,2336570767,10.1177/2053168016644464
3470,10.1177/2053951715599179,2234447232,10.1177/2053951715599179
3471,10.1177/2055207616657212,2471558065,10.1177/2055207616657212
3472,10.1177/2158244013497724,2100167151,10.1177/2158244013497724
3473,10.1177/2158244013500965,2116066997,10.1177/2158244013500965
3474,10.1177/2158244014523790,2121022407,10.1177/2158244014523790
3475,10.1177/2158244014552424,2157721731,10.1177/2158244014552424
3476,10.1177/2158244015596049,2252493543,10.1177/2158244015596049
3477,10.1177/2158244016643350,2315127154,10.1177/2158244016643350
3478,10.1177/2158244016682818,2570740333,10.1177/2158244016682818
3479,10.1177/2158244016682997,2570109793,10.1177/2158244016682997
3480,10.1509/JMKG.72.3.032,,
3481,10.2190/W6L6-G171-M4FT-TWAP,1979740343,10.2190/W6L6-G171-M4FT-TWAP
3482,10.2500/ajr.2008.22.3164,2050685729,10.2500/ajr.2008.22.3164
3483,10.3102/0034654315627499,2254906966,10.3102/0034654315627499
3484,10.1007/BF02701737,2036565939,10.1007/BF02701737
3485,10.1080/00048670802050637,2153916623,10.1080/00048670802050637
3486,10.1080/j.1440-1614.2005.01588.x,1829485517,10.1080/j.1440-1614.2005.01588.x
3487,10.1177/0009922814526978,2153363765,10.1177/0009922814526978
3488,10.1177/0011392105057154,2136703511,10.1177/0011392105057154
3489,10.1177/002200277101500305,1979048058,10.1177/002200277101500305
3490,10.1177/002204260403400205,1998664457,10.1177/002204260403400205
3491,10.1177/0097700410394776,2077484972,10.1177/0097700410394776
3492,10.1177/010740831103100304,2029810757,10.1177/010740831103100304
3493,10.1177/0193841X14531415,2132037423,10.1177/0193841X14531415
3494,10.1177/0266666907078582,2031142410,10.1177/0266666907078582
3495,10.1177/0300060516645004,2496912782,10.1177/0300060516645004
3496,10.1177/0300060517693421,2595082201,10.1177/0300060517693421
3497,10.1177/0731948718786231,2885127380,10.1177/0731948718786231
3498,10.1177/0733464816650803,2399006466,10.1177/0733464816650803
3499,10.1177/0741932517698964,2612950641,10.1177/0741932517698964
3500,10.1177/0957154X07067245,1990127537,10.1177/0957154X07067245
3501,10.1177/0958928711418856,2047068524,10.1177/0958928711418856
3502,10.1177/0969733009355372,2018450085,10.1177/0969733009355372
3503,10.1177/0971355716677394,2593395505,10.1177/0971355716677394
3504,10.1177/1043463107075107,2097134444,10.1177/1043463107075107
3505,10.1177/1043986211412574,2076691220,10.1177/1043986211412574
3506,10.1177/1053451214542043,1993267696,10.1177/1053451214542043
3507,10.1177/1203475415586332,2213602427,10.1177/1203475415586332
3508,10.1177/1354067X18779034,2885237644,10.1177/1354067X18779034
3509,10.1177/1368431017714213,2718349818,10.1177/1368431017714213
3510,10.1177/1469540511417996,2072891719,10.1177/1469540511417996
3511,10.1177/147470491301100206,2164601633,10.1177/147470491301100206
3512,10.1177/1524839918788844,2890104802,10.1177/1524839918788844
3513,10.1177/1532673X16674774,2552249637,10.1177/1532673X16674774
3514,10.1177/1532673X8201000101,2007858070,10.1177/1532673X8201000101
3515,10.1177/1534735416645182,2347120703,10.1177/1534735416645182
3516,10.1177/1534735416651969,2417875440,10.1177/1534735416651969
3517,10.1177/153537020523001004,1729414995,10.1177/153537020523001004
3518,10.1177/2041669516669616,2520509694,10.1177/2041669516669616
3519,10.1177/205699710300700106,2570046485,10.1177/205699710300700106
3520,10.1177/2158244013489686,2160065085,10.1177/2158244013489686
3521,10.1177/2158244014562388,2165634150,10.1177/2158244014562388
3522,10.1177/2158244015574626,2170700388,10.1177/2158244015574626
3523,10.1177/2158244015595089,2136041028,10.1177/2158244015595089
3524,10.1177/2158244016667449,2542684081,10.1177/2158244016667449
3525,10.1177/2165143413476735,2019206303,10.1177/2165143413476735
3526,10.1177/2333721417700011,2602600721,10.1177/2333721417700011
3527,10.1509/jimk.17.3.71,2138644691,10.1509/jimk.17.3.71
3528,10.3102/0162373712461851,2161036156,10.3102/0162373712461851
3529,bbk-216,,
3530,bbk-219,,
3531,10.1177/0009922806290073,2120121777,10.1177/0009922806290073
3532,10.1177/0020715213484482,2091367248,10.1177/0020715213484482
3533,10.1177/0022343300037002006,2102255326,10.1177/0022343300037002006
3534,10.1177/0022427812471177,2125367038,10.1177/0022427812471177
3535,10.1177/0032885505283876,2100725195,10.1177/0032885505283876
3536,10.1177/0037549702078007579,1965234180,10.1177/0037549702078007579
3537,10.1177/0093650203253371,2134594810,10.1177/0093650203253371
3538,10.1177/0096144217704131,2613015742,10.1177/0096144217704131
3539,10.1177/0164027503025003004,2125816942,10.1177/0164027503025003004
3540,10.1177/0165551511412028,2102338718,10.1177/0165551511412028
3541,10.1177/0193945913506795,2101448602,10.1177/0193945913506795
3542,10.1177/0266666913490429,1984873439,10.1177/0266666913490429
3543,10.1177/0300060517709614,2620433885,10.1177/0300060517709614
3544,10.1177/0306624X12439397,2157602824,10.1177/0306624X12439397
3545,10.1177/0308275X09345417,2030463649,10.1177/0308275X09345417
3546,10.1177/0886260509334398,2132962375,10.1177/0886260509334398
3547,10.1177/0886260509354513,1994205803,10.1177/0886260509354513
3548,10.1177/0896920513509821,2066556864,10.1177/0896920513509821
3549,10.1177/0898264308321004,2149636585,10.1177/0898264308321004
3550,10.1177/0952872002012001560,2146319336,10.1177/0952872002012001560
3551,10.1177/0971523117753929,2795140999,10.1177/0971523117753929
3552,10.1177/097185241201600205,2010521479,10.1177/097185241201600205
3553,10.1177/1063426615621050,2365872720,10.1177/1063426615621050
3554,10.1177/10780879922184220,1989202686,10.1177/10780879922184220
3555,10.1177/107906320201400305,2153570031,10.1177/107906320201400305
3556,10.1177/1090198118780458,2884432068,10.1177/1090198118780458
3557,10.1177/1098611114548097,2105006726,10.1177/1098611114548097
3558,10.1177/117718011501100307,1238234242,10.1177/117718011501100307
3559,10.1177/1354067X14527840,2325097712,10.1177/1354067X14527840
3560,10.1177/1355819615599565,2276292494,10.1177/1355819615599565
3561,10.1177/1362480613476986,2150309072,10.1177/1362480613476986
3562,10.1177/1365480214556420,1991432705,10.1177/1365480214556420
3563,10.1177/13670069060100030401,2067033895,10.1177/13670069060100030401
3564,10.1177/1460458209353555,2058415413,10.1177/1460458209353555
3565,10.1177/1462474516680209,2560788431,10.1177/1462474516680209
3566,10.1177/147470491000800403,2341115538,10.1177/147470491000800403
3567,10.1177/1476718X09102650,2162362096,10.1177/1476718X09102650
3568,10.1177/1541204011423260,2132794370,10.1177/1541204011423260
3569,10.1177/1557085110387788,2040610127,10.1177/1557085110387788
3570,10.1177/1759091416630220,2292924020,10.1177/1759091416630220
