unique_identifier,PaperId,Doi
10.1177/2053951716678430,2557033990,10.1177/2053951716678430
10.1177/2158244012441604,2159368023,10.1177/2158244012441604
10.1177/2158244013485248,2137451654,10.1177/2158244013485248
10.1177/2158244014547176,2126866580,10.1177/2158244014547176
10.1177/2158244015600480,2172069949,10.1177/2158244015600480
10.1177/2158244016636943,2298082207,10.1177/2158244016636943
10.1177/2158244016684175,2571058482,10.1177/2158244016684175
10.3102/000283120390041047,2034921568,10.3102/000283120390041047
bbk-217,"",""
10.1111/1471-6402.t01-2-00004,2076845416,10.1111/1471-6402.t01-2-00004
10.1177/0002764207311984,2068591293,10.1177/0002764207311984
10.1177/0011128710386205,2114531298,10.1177/0011128710386205
10.1177/0021909613500640,1967234638,10.1177/0021909613500640
10.1177/0022002703254477,2135732364,10.1177/0022002703254477
10.1177/0046958017692274,2593695262,10.1177/0046958017692274
10.1177/0091270010383858,2051186075,10.1177/0091270010383858
10.1177/0093854815615633,2289297415,10.1177/0093854815615633
10.1177/0093854817743539,2773225133,10.1177/0093854817743539
10.1177/0145445514559929,2160219998,10.1177/0145445514559929
10.1177/0160017611435356,1986723709,10.1177/0160017611435356
10.1177/0193841X10391970,2056217363,10.1177/0193841X10391970
10.1177/0261018312449807,2144600124,10.1177/0261018312449807
10.1177/0300060514568733,2106935660,10.1177/0300060514568733
10.1177/0306624X06293601,2162296835,10.1177/0306624X06293601
10.1177/0306624X9503900108,2106532493,10.1177/0306624X9503900108
10.1177/0725513610381370,1984703708,10.1177/0725513610381370
10.1177/0731948715595943,909446749,10.1177/0731948715595943
10.1177/0829573510377979,1985537921,10.1177/0829573510377979
10.1177/0884533616662995,2512827555,10.1177/0884533616662995
10.1177/0886260508314306,2115194091,10.1177/0886260508314306
10.1177/0891243208319359,2162470701,10.1177/0891243208319359
10.1177/0952872002012003394,2053094626,10.1177/0952872002012003394
10.1177/0971852416640639,2401421583,10.1177/0971852416640639
10.1177/1010539511412178,2324571418,10.1177/1010539511412178
10.1177/1049909114557350,2045021594,10.1177/1049909114557350
10.1177/1077558717737841,2767054208,10.1177/1077558717737841
10.1177/1087057109332595,2139827114,10.1177/1087057109332595
10.1177/1468017310381288,2018776486,10.1177/1468017310381288
10.1177/1468018109104628,2005740176,10.1177/1468018109104628
10.1177/147470490600400115,2328923906,10.1177/147470490600400115
10.1177/1524839909334624,2104931818,10.1177/1524839909334624
10.1177/1534508411430320,2107869535,10.1177/1534508411430320
10.1177/2041669515627948,2281521538,10.1177/2041669515627948
10.1177/2041669517702915,2614440414,10.1177/2041669517702915
10.1177/2050312115623792,2301657263,10.1177/2050312115623792
10.1177/2053168015577712,2135474860,10.1177/2053168015577712
10.1177/2059799117720611,2751490821,10.1177/2059799117720611
10.1177/2158244014555116,2179185837,10.1177/2158244014555116
10.1177/2158244015574938,2109510333,10.1177/2158244015574938
10.1177/2158244017713238,2734928237,10.1177/2158244017713238
10.1177/2158244017722185,2751356251,10.1177/2158244017722185
10.5367/te.2012.0165,2049543522,10.5367/te.2012.0165
10.1080/15401420490426990,2052718388,10.1080/15401420490426990
10.1080/15401420490464466,2041270301,10.1080/15401420490464466
10.1177/0001839217747876,2772979140,10.1177/0001839217747876
10.1177/0002764210361686,2069592202,10.1177/0002764210361686
10.1177/002214650604700104,1966406473,10.1177/002214650604700104
10.1177/0022343300037001003,"",""
10.1177/002234336900600402,1993045558,10.1177/002234336900600402
10.1177/0022427803256229,2096737926,10.1177/0022427803256229
10.1177/0046958017714664,2729230017,10.1177/0046958017714664
10.1177/0091217417738935,2770363872,10.1177/0091217417738935
10.1177/009539977300400402,1985919840,10.1177/009539977300400402
10.1177/0164027599211004,2040930853,10.1177/0164027599211004
10.1177/0264550506063570,2164314984,10.1177/0264550506063570
10.1177/0273475303257553,2112001439,10.1177/0273475303257553
10.1177/0300060514528483,2148011202,10.1177/0300060514528483
10.1177/0300060515583708,2133847422,10.1177/0300060515583708
10.1177/0739986304267205,2064036616,10.1177/0739986304267205
10.1177/0884533612454885,2135847487,10.1177/0884533612454885
10.1177/0952076716681207,2560021894,10.1177/0952076716681207
10.1177/0958928711433658,2090151540,10.1177/0958928711433658
10.1177/0974930614564651,2325271736,10.1177/0974930614564651
10.1177/1012690210395526,2012107749,10.1177/1012690210395526
10.1177/1044207314542005,2334226789,10.1177/1044207314542005
10.1177/107769906904600408,1964588884,10.1177/107769906904600408
10.1177/147470491000800404,2178317691,10.1177/147470491000800404
10.1177/1477878509104321,1982583334,10.1177/1477878509104321
10.1177/1524839918788581,2887687036,10.1177/1524839918788581
10.1177/1532440012456539,2109362815,10.1177/1532440012456539
10.1177/1532673X7500300305,2074029663,10.1177/1532673X7500300305
10.1177/1534484316630459,2346245082,10.1177/1534484316630459
10.1177/154079698300800308,248641819,10.1177/154079698300800308
10.1177/1541204011422088,2331809798,10.1177/1541204011422088
10.1177/1557085116651714,2419606255,10.1177/1557085116651714
10.1177/1740774515571141,2143891971,10.1177/1740774515571141
10.1177/1748895807082065,2091941752,10.1177/1748895807082065
10.1177/2041669518764192,2794598275,10.1177/2041669518764192
10.1177/2150131914560228,2108582577,10.1177/2150131914560228
10.1177/2158244012466558,2073604697,10.1177/2158244012466558
10.1177/2158244014563044,2171193074,10.1177/2158244014563044
10.1177/2158244015581019,2180374017,10.1177/2158244015581019
10.1177/2158244016629526,2338635420,10.1177/2158244016629526
10.1243/095765002761034195,2154495293,10.1243/095765002761034195
bbk-379,"",""
10.1002/pmj.20259,2002562194,10.1002/pmj.20259
10.1046/j.1440-1614.2002.00975.x,2024945036,10.1046/j.1440-1614.2002.00975.x
10.1068/i0491,2118280160,10.1068/i0491
10.1080/00420988620080021,2160323145,10.1080/00420988620080021
10.1177/0010414010361342,2096094530,10.1177/0010414010361342
10.1177/0011128708323629,2101298156,10.1177/0011128708323629
10.1177/0016986208326552,2146151363,10.1177/0016986208326552
10.1177/0022146510383497,2142268820,10.1177/0022146510383497
10.1177/0022146514531438,2083183986,10.1177/0022146514531438
10.1177/0022146514531986,2076821813,10.1177/0022146514531986
10.1177/0022343399036003002,2145654931,10.1177/0022343399036003002
10.1177/0032885510375676,1990049092,10.1177/0032885510375676
10.1177/004051757004000707,2001781347,10.1177/004051757004000707
10.1177/0046958014564055,2159936282,10.1177/0046958014564055
10.1177/0093854805279949,2134900066,10.1177/0093854805279949
10.1177/0093854814553620,2113377997,10.1177/0093854814553620
10.1177/0145445506288229,2158337766,10.1177/0145445506288229
10.1177/0192513X14541444,2104959769,10.1177/0192513X14541444
10.1177/0192513X15621344,2476068916,10.1177/0192513X15621344
10.1177/0260107917735403,2766561533,10.1177/0260107917735403
10.1177/0263276409358727,1983456093,10.1177/0263276409358727
10.1177/0269216308090769,2102562344,10.1177/0269216308090769
10.1177/0300060517704141,2605929764,10.1177/0300060517704141
10.1177/0363546513508375,2153704344,10.1177/0363546513508375
10.1177/0533316405055396,2123345323,10.1177/0533316405055396
10.1177/0731948717704966,2610529275,10.1177/0731948717704966
10.1177/0734242X16654755,2470862977,10.1177/0734242X16654755
10.1177/0886260508323660,2094100159,10.1177/0886260508323660
10.1177/0886260515615146,2185522655,10.1177/0886260515615146
10.1177/0887403404267771,2003939094,10.1177/0887403404267771
10.1177/0962280218787544,2884462320,10.1177/0962280218787544
10.1177/0969733011429014,1997268708,10.1177/0969733011429014
10.1177/1053451214560890,2165991444,10.1177/1053451214560890
10.1177/1077558704263796,2050526631,10.1177/1077558704263796
10.1177/1077558716669210,2520765338,10.1177/1077558716669210
10.1177/1077801207312397,2137759677,10.1177/1077801207312397
10.1177/1090198116650668,2419514597,10.1177/1090198116650668
10.1177/1097184X13497205,2158880817,10.1177/1097184X13497205
10.1177/1359105311416873,2070109203,10.1177/1359105311416873
10.1177/1362361306064434,2158645138,10.1177/1362361306064434
10.1177/1464884913480460,2153923193,10.1177/1464884913480460
10.1177/1470320314524995,2121234986,10.1177/1470320314524995
10.1177/1525822X13491860,2115697730,10.1177/1525822X13491860
10.1177/1532673X8100900201,2086804032,10.1177/1532673X8100900201
10.1177/1534735415627926,2343699346,10.1177/1534735415627926
10.1177/2041669517694396,2592776110,10.1177/2041669517694396
10.1177/2053168015593306,2110269002,10.1177/2053168015593306
10.1177/2053168017702988,2605994679,10.1177/2053168017702988
10.1177/2158244011418380,2174015823,10.1177/2158244011418380
10.1177/2158244014545971,2122451906,10.1177/2158244014545971
10.1177/2158244014547694,2268112511,10.1177/2158244014547694
10.1177/2158244014556994,2172919672,10.1177/2158244014556994
10.1177/2158244015585608,2178754775,10.1177/2158244015585608
10.1177/2158244016637892,2339555981,10.1177/2158244016637892
10.1177/2158244017705421,2608562458,10.1177/2158244017705421
10.1177/2233865915611571,2271613968,10.1177/2233865915611571
10.2190/NS.23.4.e,2086890710,10.2190/NS.23.4.e
10.4137/HSI.S3087,1498549880,10.4137/HSI.S3087
bbk-232,"",""
10.1177/0002716206286723,2003551863,10.1177/0002716206286723
10.1177/000312240406900207,2045203379,10.1177/000312240406900207
10.1177/0009922813500848,2131490552,10.1177/0009922813500848
10.1177/0011128717753115,2784325708,10.1177/0011128717753115
10.1177/0013916509333509,2166215317,10.1177/0013916509333509
10.1177/0022042618757208,2788039857,10.1177/0022042618757208
10.1177/0023830918773536,"",""
10.1177/0032329212461125,2075121699,10.1177/0032329212461125
10.1177/0093650210362683,2055350541,10.1177/0093650210362683
10.1177/0093854813508286,2314065397,10.1177/0093854813508286
10.1177/0096144215612470,2317984957,10.1177/0096144215612470
10.1177/0268580911427999,2032502817,10.1177/0268580911427999
10.1177/0306624X14552063,2097711868,10.1177/0306624X14552063
10.1177/0886260509354888,2134382170,10.1177/0886260509354888
10.1177/0886260513505705,2012070102,10.1177/0886260513505705
10.1177/0891243213480262,2044319790,10.1177/0891243213480262
10.1177/0956247813477809,1970192388,10.1177/0956247813477809
10.1177/0956462415592801,2352876188,10.1177/0956462415592801
10.1177/0956797611419170,2165808800,10.1177/0956797611419170
10.1177/0958928704046879,2147244892,10.1177/0958928704046879
10.1177/0962280215623981,2318763565,10.1177/0962280215623981
10.1177/10598405070230040401,2065249067,10.1177/10598405070230040401
10.1177/1077558718793070,2886144361,10.1177/1077558718793070
10.1177/1078345818793141,2888069961,10.1177/1078345818793141
10.1177/1084822308329253,2168956333,10.1177/1084822308329253
10.1177/1356389015605205,1864039718,10.1177/1356389015605205
10.1177/1358863X10362831,2023201713,10.1177/1358863X10362831
10.1177/1359105317714318,2738377109,10.1177/1359105317714318
10.1177/1362480615622531,2341389480,10.1177/1362480615622531
10.1177/1468798417704031,2619425588,10.1177/1468798417704031
10.1177/1470412908100900,1978964353,10.1177/1470412908100900
10.1177/147470490900700203,2103953937,10.1177/147470490900700203
10.1177/1474704917730640,2755034165,10.1177/1474704917730640
10.1177/1474885117707137,2616874678,10.1177/1474885117707137
10.1177/1534735416628273,2344301617,10.1177/1534735416628273
10.1177/1740774513508029,2101138397,10.1177/1740774513508029
10.1177/1748895812459001,2086472105,10.1177/1748895812459001
10.1177/2059799116630663,2324420038,10.1177/2059799116630663
10.1177/2158244014541771,2148724361,10.1177/2158244014541771
10.1177/2158244016677324,2570330503,10.1177/2158244016677324
10.1177/2345678906290531,2108150142,10.1177/2345678906290531
10.1177/2399654417708788,2614397337,10.1177/2399654417708788
10.1350/pojo.2014.87.3.626,2320628295,10.1350/pojo.2014.87.3.626
10.3102/00346543075003329,2142550036,10.3102/00346543075003329
10.5367/te.2016.0549,2516523208,10.5367/te.2016.0549
bbk-120,"",""
bbk-238,"",""
10.1177/0002764212465617,2077157305,10.1177/0002764212465617
10.1177/0011128707311643,2161766755,10.1177/0011128707311643
10.1177/0022343300037003006,2165837105,10.1177/0022343300037003006
10.1177/0022343399036004003,2171401482,10.1177/0022343399036004003
10.1177/0022427815572633,2095693313,10.1177/0022427815572633
10.1177/0022427815592452,2558799079,10.1177/0022427815592452
10.1177/0022427815624041,2337817062,10.1177/0022427815624041
10.1177/0093854807312787,2016434587,10.1177/0093854807312787
10.1177/0093854808321735,2134011923,10.1177/0093854808321735
10.1177/0093854812463565,2115344936,10.1177/0093854812463565
10.1177/0095399711432276,2103881190,10.1177/0095399711432276
10.1177/019027250907200105,2101678526,10.1177/019027250907200105
10.1177/0255761414563197,2330773337,10.1177/0255761414563197
10.1177/0270467605277296,2107169225,10.1177/0270467605277296
10.1177/0306624X07304157,2084831022,10.1177/0306624X07304157
10.1177/039463201402700411,1544125968,10.1177/039463201402700411
10.1177/0734016811436335,2151700366,10.1177/0734016811436335
10.1177/0886260508322192,2153801970,10.1177/0886260508322192
10.1177/0956797615601103,2174041190,10.1177/0956797615601103
10.1177/0961000609351371,2170563520,10.1177/0961000609351371
10.1177/097491010900100303,1999337966,10.1177/097491010900100303
10.1177/1049909117723859,2767840061,10.1177/1049909117723859
10.1177/1050651917713253,2626100062,10.1177/1050651917713253
10.1177/1060028015578451,2114338695,10.1177/1060028015578451
10.1177/1098300711416818,2149250448,10.1177/1098300711416818
10.1177/1352458517742739,2768711649,10.1177/1352458517742739
10.1177/1460458214540907,2168390453,10.1177/1460458214540907
10.1177/1462474510369446,1991539388,10.1177/1462474510369446
10.1177/1470593116657924,2511560001,10.1177/1470593116657924
10.1177/1470593116657924,2465174187,10.1177/1470593116657924
10.1177/1470593116657924,2603808846,10.1177/1470593116657924
10.1177/1474515115620992,2185708573,10.1177/1474515115620992
10.1177/147470491000800408,2153380232,10.1177/147470491000800408
10.1177/1524839904264593,2107177172,10.1177/1524839904264593
10.1177/1534735416675951,2553788008,10.1177/1534735416675951
10.1177/1741659005057639,2121488396,10.1177/1741659005057639
10.1177/1749975513480958,2154665303,10.1177/1749975513480958
10.1177/1756283X17698910,2602296492,10.1177/1756283X17698910
10.1177/1757177415580467,2105956682,10.1177/1757177415580467
10.1177/1759091415605486,2178864453,10.1177/1759091415605486
10.1177/2153368715615192,2154614932,10.1177/2153368715615192
10.1177/2156869311431612,2101177448,10.1177/2156869311431612
10.1177/2158244012467788,2150735285,10.1177/2158244012467788
10.1177/2158244013495543,2097627352,10.1177/2158244013495543
10.1177/2158244015604902,2180766204,10.1177/2158244015604902
10.1177/2158244017738553,2765435112,10.1177/2158244017738553
10.1177/2165143414526429,1975083127,10.1177/2165143414526429
bbk-293,"",""
bbk-93,"",""
10.1080/0269094042000230559,2149716136,10.1080/0269094042000230559
10.1177/0001699309357842,1984795894,10.1177/0001699309357842
10.1177/0002764216689122,2592394868,10.1177/0002764216689122
10.1177/0003319711413457,2030856958,10.1177/0003319711413457
10.1177/0020872815617991,2400628369,10.1177/0020872815617991
10.1177/0022219413479673,2162983931,10.1177/0022219413479673
10.1177/0022466911404072,2116086221,10.1177/0022466911404072
10.1177/0032885513490265,1986201842,10.1177/0032885513490265
10.1177/0093854803259241,2137192220,10.1177/0093854803259241
10.1177/0093854810388160,2126219848,10.1177/0093854810388160
10.1177/0095327X06296585,2017499552,10.1177/0095327X06296585
10.1177/0164027503256692,2015962125,10.1177/0164027503256692
10.1177/0164027599212008,2083387560,10.1177/0164027599212008
10.1177/0193945914545176,2120029972,10.1177/0193945914545176
10.1177/026975800901500301,2145912213,10.1177/026975800901500301
10.1177/0379572116657267,2474355277,10.1177/0379572116657267
10.1177/070674370204700803,2103976492,10.1177/070674370204700803
